                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      965                  4.0000000000000000E+000                  7.0000000000000007E-002                  1.2635784243937865E+008                  2.8138628404079964E+003                  1.2344089042114138E+004                  6.2759860436350141E+002                  5.4774201343027995E+000                 -3.4115762933413318E+000                  3.4858411813705951E-006                  1.7735448524956117E-019                  9.3090822722286870E-001                  5.2499798506493655E-004                  3.6842930050505006E-002                  1.0072788896488303E-002                  6.8471354718422544E-003                  3.9949633107579059E+000                 -1.1535212365010469E-010                  1.7419526749090299E+000                  1.7506110352169936E-004                  1.9723066610616449E+000                  2.7650216730028123E-002                  5.5895851012888118E-002                  1.1050159800286492E-001                  2.7354054993798785E-002                  6.3712107668759499E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4189610382863822E+004                  1.0933229777650084E+005                  6.3654751348746568E+007                  7.0206970701846706E+002                  7.0206970701846717E+002                  2.3776243480106544E-025                  4.7831215283331979E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9875502485649355E+015                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241210"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    logdq                                 dq_ratio                                        q                                   radius                                 velocity                                  v_div_r                    pressure_scale_height                                     mmid                                    logxq                              temperature                                  entropy                                 pressure                                  logPgas                          pgas_div_ptotal                                      eta                                       mu                                    grada                                   free_e                                   csound                             v_div_csound                                 eps_grav                                  eps_nuc                              non_nuc_neu                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                                     abar                                     zbar                                       ye                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                              log_opacity                               luminosity                                     logL                             total_energy                        mlt_mixing_length                             log_conv_vel                                    gradT                                    gradr                      conv_vel_div_csound                            log_mlt_D_mix                          gradr_sub_grada                                log_D_mix                                 mix_type                                      tau                                   logtau                                     logQ 
                                       1                  3.9949633107579059E+000                  7.3857605387592729E-001                  4.0919601489063444E+000                 -9.4815295592987905E+000                  2.6646340546280571E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.4774201343027995E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5120518712737168E-003                  3.9949633107569071E+000                 -9.8999999999999986E+001                  1.2358340274509614E+004                  3.2274660624272549E+001                  4.6199157383860808E+002                  2.6054832879557042E+000                  8.7266836627520661E-001                 -1.7931027782885813E+001                  8.4048016152644212E-001                  2.5130341269317524E-001                  5.4483496617511884E-001                  1.3866779330426040E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9870455546919754E-029                  0.0000000000000000E+000                  2.9870455546919754E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676159E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422596E-003                  4.5045001172035046E-004                  1.4270276402394838E-002                  7.5414267776587374E-001                  6.2759860436350141E+002                  2.7976819691438601E+000                 -1.3806266387934832E+015                  6.6340906622420669E+008                 -9.8999999999999986E+001                  1.3407421943834394E-001                  1.3407421943834394E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.1722919325483130E-001                 -9.8999999999999986E+001                                        0                  6.6666666666666663E-001                 -1.7609125905568127E-001                 -5.6654498571114793E+000 
                                       2                  3.9949633107559088E+000                  7.3856853574608594E-001                  4.0932332324512064E+000                 -9.4728334520882722E+000                  2.6740454670639391E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.2111574775050316E+001                  6.4646464646464730E-001                  9.9999999999949996E-001                  5.4773253147712433E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5209468322286364E-003                  3.9949633107543634E+000                 -1.2301029995663979E+001                  1.2394620455054031E+004                  3.2251662553978562E+001                  4.7211246497245787E+002                  2.6155213244310445E+000                  8.7392840915216574E-001                 -1.7915050234114965E+001                  8.4034516791613045E-001                  2.5136155314047626E-001                  5.4502629574557582E-001                  1.3878006869313046E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0474606027695352E-029                  0.0000000000000000E+000                  3.0474606027695346E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676154E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422604E-003                  4.5045001172035041E-004                  1.4270276402394840E-002                  7.5739586691548344E-001                  6.2759860438120018E+002                  2.7976819691561072E+000                 -1.3806525509504815E+015                  6.6382069258704865E+008                 -9.8999999999999986E+001                  1.3500315565404725E-001                  1.3500315565404725E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.1632308519021550E-001                 -9.8999999999999986E+001                                        0                  6.7902423234011966E-001                 -1.6811472677426881E-001                 -5.6592999169906832E+000 
                                       3                  3.9949633107528180E+000                  7.3855713594398420E-001                  4.0959028687652079E+000                 -9.4552132153066513E+000                  2.6932643939512602E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.1718043885283334E+001                  4.0408163265306052E-001                  9.9999999999872646E-001                  5.4771815422672292E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5410166521151737E-003                  3.9949633107489952E+000                 -1.1895022365243909E+001                  1.2471045644561667E+004                  3.2206536861678046E+001                  4.9347413443315554E+002                  2.6359585286946388E+000                  8.7638338377109981E-001                 -1.7882948395508777E+001                  8.4005668146770862E-001                  2.5132082325505756E-001                  5.4543541800846684E-001                  1.3901079225790729E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1736471393151095E-029                  0.0000000000000000E+000                  3.1736471393151095E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259250E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676159E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422596E-003                  4.5045001172035046E-004                  1.4270276402394838E-002                  7.6363910608241792E-001                  6.2759860443384969E+002                  2.7976819691925408E+000                 -1.3807038588859340E+015                  6.6517050236188698E+008                 -9.8999999999999986E+001                  1.3780415784869857E-001                  1.3780415784869857E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.1354567360963683E-001                 -9.8999999999999986E+001                                        0                  6.9828440848802298E-001                 -1.5596765491331760E-001                 -5.6470189528370653E+000 
                                       4                  3.9949633107451721E+000                  7.3853004240700415E-001                  4.0985847486605209E+000                 -9.4382074858654477E+000                  2.7119875000737310E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.2086020670577929E+001                  2.3333333333333375E+000                  9.9999999999681244E-001                  5.4768398579998037E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5622774112337008E-003                  3.9949633107435334E+000                 -1.1496549806557987E+001                  1.2548295826701495E+004                  3.2164732848509928E+001                  5.1521381541018013E+002                  2.6557976837618282E+000                  8.7863840797973070E-001                 -1.7852283522757062E+001                  8.3976042093978509E-001                  2.5103041492940537E-001                  5.4585591595859495E-001                  1.3922915557642060E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3003854564056276E-029                  0.0000000000000000E+000                  3.3003854564056276E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676154E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422604E-003                  4.5045001172035046E-004                  1.4270276402394836E-002                  7.6926229701746585E-001                  6.2759860455525700E+002                  2.7976819692765535E+000                 -1.3807534075570272E+015                  6.6868295080394471E+008                 -9.8999999999999986E+001                  1.4431758574188966E-001                  1.4431758574188966E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.0679995168521136E-001                 -9.8999999999999986E+001                                        0                  7.4664291457424115E-001                 -1.2688705187668045E-001                 -5.6353769831864895E+000 
                                       5                  3.9949633107418951E+000                  7.3851887530247395E-001                  4.1007106892619074E+000                 -9.4252259944706989E+000                  2.7264071546682165E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.1864171920961571E+001                  5.9999999999999831E-001                  9.9999999999599209E-001                  5.4766990326855778E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5804403969457522E-003                  3.9949633107391640E+000                 -1.1397092604536050E+001                  1.2609872322086727E+004                  3.2134101711316220E+001                  5.3260734907402332E+002                  2.6710281710735204E+000                  8.8028036814241051E-001                 -1.7829110375573066E+001                  8.3952020069550692E-001                  2.5060163654888906E-001                  5.4619713702767947E-001                  1.3938960199625695E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4005282468693393E-029                  0.0000000000000000E+000                  3.4005282468693393E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676159E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422596E-003                  4.5045001172035041E-004                  1.4270276402394840E-002                  7.7326488582341024E-001                  6.2759860460321670E+002                  2.7976819693097417E+000                 -1.3807899693119385E+015                  6.7026787242236316E+008                 -9.8999999999999986E+001                  1.4692478988694221E-001                  1.4692478988694221E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -1.0394483314976952E-001                 -9.8999999999999986E+001                                        0                  7.6763992883997012E-001                 -1.1484244349380077E-001                 -5.6266473729945119E+000 
                                       6                  3.9949633107364324E+000                  7.3850080973166188E-001                  4.1033721587972778E+000                 -9.4094824093824947E+000                  2.7440296148688548E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.1851937464544561E+001                  9.7222222222222354E-001                  9.9999999999462486E-001                  5.4764712203588735E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6041689283266860E-003                  3.9949633107336240E+000                 -1.1269621531412355E+001                  1.2687386169139429E+004                  3.2098355170662025E+001                  5.5466353459385630E+002                  2.6895908594095710E+000                  8.8218820022128530E-001                 -1.7801252259068271E+001                  8.3921286202691303E-001                  2.4979994916547199E-001                  5.4663404361726409E-001                  1.3957024313672292E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5260645315378785E-029                  0.0000000000000000E+000                  3.5260645315378785E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676154E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422596E-003                  4.5045001172035046E-004                  1.4270276402394838E-002                  7.7781509314705299E-001                  6.2759860467641863E+002                  2.7976819693603967E+000                 -1.3808337176469368E+015                  6.7304592356178105E+008                 -9.8999999999999986E+001                  1.5101073654091288E-001                  1.5101073654091288E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.9195702002066372E-002                 -9.8999999999999986E+001                                        0                  8.0296134552043419E-001                 -9.5305361111409137E-002                 -5.6162267269770503E+000 
                                       7                  3.9949633107308151E+000                  7.3848288731615241E-001                  4.1060323132514647E+000                 -9.3942680067825961E+000                  2.7612014508622655E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.1851937464544561E+001                  9.9999999999999889E-001                  9.9999999999321865E-001                  5.4762452226278402E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6290201910331400E-003                  3.9949633107280058E+000                 -1.1168690244471374E+001                  1.2765337845119226E+004                  3.2065331580005818E+001                  5.7703406304692226E+002                  2.7076275194111963E+000                  8.8394667909252722E-001                 -1.7774586504753639E+001                  8.3889725383407476E-001                  2.4870260444568237E-001                  5.4708310754899780E-001                  1.3972822411658785E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6517827983090934E-029                  0.0000000000000000E+000                  3.6517827983090934E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676150E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422596E-003                  4.5045001172035041E-004                  1.4270276402394840E-002                  7.8188117216537700E-001                  6.2759860474594495E+002                  2.7976819694085084E+000                 -1.3808751160381990E+015                  6.7599026295689154E+008                 -9.8999999999999986E+001                  1.5493350260486752E-001                  1.5493350260486752E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.4317774200709664E-002                 -9.8999999999999986E+001                                        0                  8.3967763335230883E-001                 -7.5887415042164660E-002                 -5.6063326332855254E+000 
                                       8                  3.9949633107251974E+000                  7.3846557979049587E-001                  4.1086519055362674E+000                 -9.3797439170172012E+000                  2.7777226493143488E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.1851937464544561E+001                  1.0000000000000036E+000                  9.9999999999181244E-001                  5.4760269873748664E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6545142137559836E-003                  3.9949633107223881E+000                 -1.1086848687000158E+001                  1.2842568934203993E+004                  3.2035244394038948E+001                  5.9940815782992343E+002                  2.7249358729076105E+000                  8.8555027772457806E-001                 -1.7749358235013677E+001                  8.3857708803135900E-001                  2.4733161217995403E-001                  5.4753906837185362E-001                  1.3986162646987429E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7759766496678862E-029                  0.0000000000000000E+000                  3.7759766496678862E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676154E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422604E-003                  4.5045001172035046E-004                  1.4270276402394838E-002                  7.8545108833647626E-001                  6.2759860480960242E+002                  2.7976819694525590E+000                 -1.3809137597069270E+015                  6.7902020220215929E+008                 -9.8999999999999986E+001                  1.5857809916449683E-001                  1.5857809916449683E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -8.9439009148321369E-002                 -9.8999999999999986E+001                                        0                  8.7674229797443937E-001                 -5.7128040629685156E-002                 -5.5970477280897342E+000 
                                       9                  3.9949633107195792E+000                  7.3844883953947604E-001                  4.1126545976914350E+000                 -9.3584070327983309E+000                  2.8022383390854277E+000                  5.4999999999987981E-001                  3.8000000000012019E-001                  7.0000000000000062E-002                 -1.1527426373031057E+001                  4.7368421052631587E-001                  9.9999999999040623E-001                  5.4758159133146327E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6956150004239996E-003                  3.9949633107136497E+000                 -1.1018011602842718E+001                  1.2961480108366175E+004                  3.1993888937242186E+001                  6.3421767190592630E+002                  2.7505386955073226E+000                  8.8776977799676116E-001                 -1.7712723521222610E+001                  8.3806616675415757E-001                  2.4467382865201087E-001                  5.4826754328912231E-001                  1.4002369761652525E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9661267711546932E-029                  0.0000000000000000E+000                  3.9661267711546932E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5401909118428727E+000                  1.1936199817469022E+000                  7.7498183671185883E-001                  5.4999999999987981E-001                  4.0439647961259257E-005                  3.7995956035215894E-001                  1.2064091762751515E-002                  3.5361995932676154E-003                  3.2752138638270596E-002                  7.9708119752751975E-005                  6.8471354718422596E-003                  4.5045001172035046E-004                  1.4270276402394838E-002                  7.9007618230069554E-001                  6.2759860486651132E+002                  2.7976819694919399E+000                 -1.3809680187092612E+015                  6.8216373245817316E+008                 -9.8999999999999986E+001                  1.6193354017583039E-001                  1.6193354017583039E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -8.4543784441570485E-002                 -9.8999999999999986E+001                                        0                  9.1411582100807887E-001                 -3.8998774465336068E-002                 -5.5837162281812027E+000 
