                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                     1129                  4.0000000000000000E+000                  1.0000000000000000E-002                  1.6192228929004788E+008                  8.8079576961402090E+003                  5.4009310254872053E+003                  4.0997255347279389E+002                  2.3125614954884291E+001                 -3.1504906104973773E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9029964817165272E-001                  1.0458426704420022E-004                  6.3799692957615404E-003                  1.2328848240578596E-004                  9.7816221026318390E-004                  3.9977549828760237E+000                 -9.5054390045672231E-010                  2.3199432714425412E+000                  2.7834284939420357E-004                  1.6376171385151435E+000                  3.4740821586804532E-003                  1.0419025631424151E-002                  1.3660025270272765E-002                  3.9104528501406602E-003                  5.5662604793891080E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5665857716535788E+005                  3.9697685025225321E+004                  9.7512746865902528E+007                  5.6144005533780091E+002                  5.6144005533774293E+002                  3.8649485059950993E-012                  3.8205312866176477E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.1098788364996150E+015                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241210"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    logdq                                 dq_ratio                                        q                                   radius                                 velocity                                  v_div_r                    pressure_scale_height                                     mmid                                    logxq                              temperature                                  entropy                                 pressure                                  logPgas                          pgas_div_ptotal                                      eta                                       mu                                    grada                                   free_e                                   csound                             v_div_csound                                 eps_grav                                  eps_nuc                              non_nuc_neu                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                                     abar                                     zbar                                       ye                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                              log_opacity                               luminosity                                     logL                             total_energy                        mlt_mixing_length                             log_conv_vel                                    gradT                                    gradr                      conv_vel_div_csound                            log_mlt_D_mix                          gradr_sub_grada                                log_D_mix                                 mix_type                                      tau                                   logtau                                     logQ 
                                       1                  3.9977549828760237E+000                  1.3640932902959073E+000                  3.7324688559729067E+000                 -7.8936660418173616E+000                  3.6564867356827753E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.2124938736608302E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  2.3125614954884291E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4890496181345236E-002                  3.9977549828745245E+000                 -9.8999999999999986E+001                  5.4009338232209157E+003                  2.1209813410178352E+001                  4.5340544955895093E+003                  3.6562811439903657E+000                  9.9952671966630124E-001                 -2.1136968577345783E+001                  1.2656900098035981E+000                  3.8688905771836202E-001                  1.6439342022983485E-004                  7.6169485198382591E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0375431092973104E-027                  0.0000000000000000E+000                  2.0375431092973104E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432534E-005                  2.5997233076726650E-001                  1.7234416803930722E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5207761915496216E+000                  4.0997255347279389E+002                  2.6127547828799660E+000                 -3.2767161227991581E+014                  2.9957230474516058E+009                 -9.8999999999999986E+001                  1.2502984602688896E-001                  1.2502984602688896E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6185921169147308E-001                 -9.8999999999999986E+001                                        0                  6.6666666666666663E-001                 -1.7609125905568127E-001                 -3.3586037537631750E+000 
                                       2                  3.9977549828730257E+000                  1.3640932864226358E+000                  3.7324696304771656E+000                 -7.8936606220077863E+000                  3.6564929301626274E+000                  7.2999999999991516E-001                  2.6000000000008494E-001                  9.9999999999998979E-003                 -1.1737067122596768E+001                  4.0938166311300689E-001                  9.9999999999925004E-001                  2.3125614748637638E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4890540135708069E-002                  3.9977549828693633E+000                 -1.2124938736608302E+001                  5.4009434550494398E+003                  2.1209805741643059E+001                  4.5341191667071334E+003                  3.6562873399364015E+000                  9.9952672304071610E-001                 -2.1136941196694984E+001                  1.2656900050447164E+000                  3.8688884838913407E-001                  1.6439637031205164E-004                  7.6169541077567218E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0375685399202733E-027                  0.0000000000000000E+000                  2.0375685399202733E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934562E+000                  1.0872148987631858E+000                  8.6500105393455962E-001                  7.2999999999991516E-001                  2.7669232818432538E-005                  2.5997233076726650E-001                  1.7234416803930724E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5207650561612895E+000                  4.0997255347283817E+002                  2.6127547828800126E+000                 -3.2767161635623056E+014                  2.9957245461851716E+009                 -9.8999999999999986E+001                  1.2503103616302211E-001                  1.2503103616302211E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6185796075169132E-001                 -9.8999999999999986E+001                                        0                  6.6667219210463968E-001                 -1.7608765956976510E-001                 -3.3585998829621175E+000 
                                       3                  3.9977549828657017E+000                  1.3640932769614817E+000                  3.7324709709556902E+000                 -7.8936512421271932E+000                  3.6565036508094724E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.1578936192480827E+001                  6.9481481481481489E-001                  9.9999999999741807E-001                  2.3125614244843526E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4890615894164577E-002                  3.9977549828604313E+000                 -1.1588038505826212E+001                  5.4009601254428935E+003                  2.1209792470176012E+001                  4.5342310937343645E+003                  3.6562980631205968E+000                  9.9952672888041516E-001                 -2.1136893808047375E+001                  1.2656899968078603E+000                  3.8688848607726928E-001                  1.6440147639244367E-004                  7.6169637790212245E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0376125525868693E-027                  0.0000000000000000E+000                  2.0376125525868693E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432538E-005                  2.5997233076726650E-001                  1.7234416803930722E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5207457837723362E+000                  4.0997255347293560E+002                  2.6127547828801161E+000                 -3.2767162341095944E+014                  2.9957319987228589E+009                 -9.8999999999999986E+001                  1.2503685059879388E-001                  1.2503685059879388E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6185184925514388E-001                 -9.8999999999999986E+001                                        0                  6.6668568948450690E-001                 -1.7607886697525221E-001                 -3.3585931840385737E+000 
                                       4                  3.9977549828551613E+000                  1.3640932633449712E+000                  3.7324729219880828E+000                 -7.8936375910107879E+000                  3.6565192533779016E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.1412604770714305E+001                  6.8181818181818588E-001                  9.9999999999478140E-001                  2.3125613519782124E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4890726176778549E-002                  3.9977549828474310E+000                 -1.1282433507172325E+001                  5.4009843888684372E+003                  2.1209773155841862E+001                  4.5343939945417451E+003                  3.6563136693815164E+000                  9.9952673737866449E-001                 -2.1136824836365786E+001                  1.2656899848184622E+000                  3.8688795871087089E-001                  1.6440890862147120E-004                  7.6169778551607626E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0376766086228704E-027                  0.0000000000000000E+000                  2.0376766086228704E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432541E-005                  2.5997233076726650E-001                  1.7234416803930722E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393132E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5207177338600431E+000                  4.0997255347307595E+002                  2.6127547828802649E+000                 -3.2767163367808950E+014                  2.9957427250517898E+009                 -9.8999999999999986E+001                  1.2504521935290019E-001                  1.2504521935290019E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6184305292718058E-001                 -9.8999999999999986E+001                                        0                  6.6670511621415340E-001                 -1.7606621213849855E-001                 -3.3585834349869543E+000 
                                       5                  3.9977549828397008E+000                  1.3640932433747184E+000                  3.7324767363757489E+000                 -7.8936109055164652E+000                  3.6565497540830099E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.1053171758963000E+001                  4.3708609271522864E-001                  9.9999999999091416E-001                  2.3125612456392282E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4890942549937612E-002                  3.9977549828220158E+000                 -1.1041630254919424E+001                  5.4010318256643604E+003                  2.1209735401150528E+001                  4.5347124583409950E+003                  3.6563441773039287E+000                  9.9952675398925683E-001                 -2.1136689996443387E+001                  1.2656899613756347E+000                  3.8688692757723497E-001                  1.6442344061050324E-004                  7.6170053744219220E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0378018325482298E-027                  0.0000000000000000E+000                  2.0378018325482298E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432538E-005                  2.5997233076726650E-001                  1.7234416803930722E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5206628962764392E+000                  4.0997255347328166E+002                  2.6127547828804825E+000                 -3.2767165374816738E+014                  2.9957584579985003E+009                 -9.8999999999999986E+001                  1.2505749451898995E-001                  1.2505749451898995E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6183015057519909E-001                 -9.8999999999999986E+001                                        0                  6.6673361059348757E-001                 -1.7604765117808366E-001                 -3.3585643782679639E+000 
                                       6                  3.9977549828043299E+000                  1.3640931976879951E+000                  3.7324856318649458E+000                 -7.8935486897695091E+000                  3.6566208672528848E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.0681920353201075E+001                  4.2535211267605577E-001                  9.9999999998206646E-001                  2.3125610023634223E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4891447260907976E-002                  3.9977549827627517E+000                 -1.0746332672545831E+001                  5.4011424540842536E+003                  2.1209647385439357E+001                  4.5354550516600038E+003                  3.6564153072960810E+000                  9.9952679270565248E-001                 -2.1136375558526147E+001                  1.2656899066902461E+000                  3.8688452236290216E-001                  1.6445733838772695E-004                  7.6170695494174573E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0380938150592367E-027                  0.0000000000000000E+000                  2.0380938150592367E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432538E-005                  2.5997233076726650E-001                  1.7234416803930722E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5205350191819393E+000                  4.0997255347375221E+002                  2.6127547828809812E+000                 -3.2767170053891562E+014                  2.9957944577633634E+009                 -9.8999999999999986E+001                  1.2508558316778920E-001                  1.2508558316778920E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6180062664785630E-001                 -9.8999999999999986E+001                                        0                  6.6679881052155376E-001                 -1.7600518356566741E-001                 -3.3585199534993997E+000 
                                       7                  3.9977549827211734E+000                  1.3640930902941424E+000                  3.7325056496838194E+000                 -7.8934087731975584E+000                  3.6567808060685660E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.0338202098704098E+001                  4.5319148936170434E-001                  9.9999999996126565E-001                  2.3125604305053507E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4892582545227498E-002                  3.9977549826294285E+000                 -1.0411903447216067E+001                  5.4013914132298405E+003                  2.1209449485325095E+001                  4.5371256436841404E+003                  3.6565752839200796E+000                  9.9952687972132792E-001                 -2.1135668076459517E+001                  1.2656897835542891E+000                  3.8687910714433482E-001                  1.6453366032805289E-004                  7.6172139523937006E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0387506054043057E-027                  0.0000000000000000E+000                  2.0387506054043061E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432534E-005                  2.5997233076726650E-001                  1.7234416803930720E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5202473000479029E+000                  4.0997255347485799E+002                  2.6127547828821527E+000                 -3.2767180575925475E+014                  2.9958791176668129E+009                 -9.8999999999999986E+001                  1.2515164388199010E-001                  1.2515164388199010E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6173118969386255E-001                 -9.8999999999999986E+001                                        0                  6.6695214031566807E-001                 -1.7590532941561524E-001                 -3.3584200725651971E+000 
                                       8                  3.9977549825376828E+000                  1.3640928533978411E+000                  3.7325471778652077E+000                 -7.8931189115039375E+000                  3.6571122054518423E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -1.0034408820238022E+001                  4.9682875264270560E-001                  9.9999999991536725E-001                  2.3125591690643567E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4894936328922295E-002                  3.9977549823530207E+000                 -1.0072461226501382E+001                  5.4019079307002448E+003                  2.1209039671001548E+001                  4.5405891333876270E+003                  3.6569067615259483E+000                  9.9952705975030287E-001                 -2.1134200850217354E+001                  1.2656895277642810E+000                  3.8686786097145898E-001                  1.6469217537885312E-004                  7.6175134707235789E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0401119352310313E-027                  0.0000000000000000E+000                  2.0401119352310310E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432534E-005                  2.5997233076726650E-001                  1.7234416803930722E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5196506212976058E+000                  4.0997255347729538E+002                  2.6127547828847346E+000                 -3.2767202371418269E+014                  2.9960660436087642E+009                 -9.8999999999999986E+001                  1.2529753088568787E-001                  1.2529753088568787E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6157784341877999E-001                 -9.8999999999999986E+001                                        0                  6.6729069815193687E-001                 -1.7568492905218339E-001                 -3.3582132672343530E+000 
                                       9                  3.9977549821683596E+000                  1.3640923768979918E+000                  3.7326349828766028E+000                 -7.8925077877011391E+000                  3.6578111558000970E+000                  7.2999999999991505E-001                  2.6000000000008494E-001                  1.0000000000000009E-002                 -9.6998190651771381E+000                  4.6281800391389316E-001                  9.9999999982298449E-001                  2.3125566317687269E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4899916656330255E-002                  3.9977549817693645E+000                 -9.7519883971874588E+000                  5.4030001908106433E+003                  2.1208176385553401E+001                  4.5479026077248818E+003                  3.6576058763417909E+000                  9.9952743827188795E-001                 -2.1131100727311136E+001                  1.2656889854537074E+000                  3.8684403005715889E-001                  1.6502812849183537E-004                  7.6181465178830025E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0429850457286173E-027                  0.0000000000000000E+000                  2.0429850457286173E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2568943052934565E+000                  1.0872148987631858E+000                  8.6500105393455951E-001                  7.2999999999991505E-001                  2.7669232818432538E-005                  2.5997233076726650E-001                  1.7234416803930720E-003                  5.0517137046680286E-004                  4.6788769483243758E-003                  1.1386874250393134E-005                  9.7816221026318043E-004                  6.4350001674335819E-005                  2.0386109146278376E-003                 -1.5183899490742707E+000                  4.0997255348219028E+002                  2.6127547828899198E+000                 -3.2767248309471338E+014                  2.9964427832951636E+009                 -9.8999999999999986E+001                  1.2559167076558292E-001                  1.2559167076558292E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -2.6126865039151892E-001                 -9.8999999999999986E+001                                        0                  6.6797307383344073E-001                 -1.7524104369398144E-001                 -3.3577777534543447E+000 
